1,0,489,220,220,310,40,0.833,1
2,0,204,311,310,220,40,0.700,1
3,0,314,222,490,490,40,0.883,1
4,0,499,490,220,220,40,1.068,1
5,0,218,225,220,310,40,0.799,1
6,0,231,308,400,400,40,0.700,1
7,0,403,413,490,220,40,0.934,1
8,0,491,208,490,310,40,0.733,1
9,0,484,306,490,220,40,0.866,1
10,0,480,226,400,400,40,0.867,1
11,0,406,414,400,310,40,0.600,1
12,0,396,326,220,490,40,0.750,1
13,0,209,490,220,400,40,0.700,1
14,0,218,407,310,490,40,0.683,1
15,0,312,471,220,220,40,0.784,1
16,0,223,221,400,310,40,0.883,1
17,0,407,314,220,220,40,0.668,1
18,0,224,218,310,310,40,0.732,1
19,0,310,303,490,400,40,0.967,1
20,0,493,400,490,400,40,0.983,1
21,0,493,404,310,310,40,0.901,1
22,0,296,306,310,310,40,0.717,1
23,0,318,313,220,310,40,0.833,1
24,0,220,318,400,490,40,0.101,0
25,0,220,318,400,490,40,1.733,1
26,0,391,486,310,310,40,0.849,1
27,0,321,313,310,400,40,0.917,1
28,0,314,408,400,310,40,0.867,1
29,0,407,312,220,220,40,0.717,1
30,0,220,223,400,220,40,0.717,1
31,0,406,220,220,490,40,0.900,1
32,0,204,495,220,490,40,1.016,1
33,0,224,490,490,400,40,0.751,1
34,0,491,406,220,490,40,0.799,1
35,0,203,496,490,220,40,0.967,1
36,0,489,214,220,490,40,0.966,1
37,0,219,481,400,490,40,0.850,1
38,0,402,481,400,220,40,0.984,1
39,0,395,206,400,310,40,0.667,1
40,0,394,292,310,400,40,0.717,1
41,0,305,410,220,310,40,1.000,1
42,0,222,315,220,490,40,0.766,1
43,0,220,501,490,490,40,0.817,1
44,0,500,490,220,490,40,1.001,1
45,0,218,487,400,400,40,0.699,1
46,0,390,402,490,490,40,0.884,1
47,0,491,499,220,220,40,0.866,1
48,0,215,227,310,310,40,0.867,1
49,0,309,317,220,220,40,0.800,1
50,0,207,220,400,310,40,0.634,1
51,0,396,310,490,400,40,0.816,1
52,0,497,408,490,490,40,0.667,1
53,0,477,504,310,310,40,0.700,0
54,0,289,309,220,220,40,0.733,1
55,0,222,230,400,310,40,0.834,1
56,0,405,311,400,400,40,0.633,1
57,0,399,412,310,490,40,0.734,1
58,0,302,498,310,220,40,0.884,1
59,0,294,217,220,400,40,0.832,1
60,0,223,392,490,490,40,0.800,1
61,0,483,503,220,310,40,0.717,1
62,0,220,318,400,220,40,0.850,1
63,0,389,234,310,220,40,0.617,1
64,0,308,223,310,220,40,0.784,1
65,0,295,220,220,400,40,0.866,1
66,0,223,394,490,310,40,0.767,1
67,0,503,323,220,400,40,0.783,1
68,0,217,402,490,400,40,0.933,1
69,0,507,389,310,400,40,1.001,1
70,0,304,393,220,400,40,0.650,1
71,0,229,408,310,400,40,0.866,1
72,0,308,411,400,490,40,0.683,1
73,0,412,504,220,310,40,0.867,1
74,0,223,315,400,490,40,0.700,1
75,0,412,498,400,310,40,0.617,1
76,0,407,311,310,400,40,0.633,1
77,0,310,400,220,490,40,0.817,0
78,0,203,511,310,490,40,0.783,1
79,0,305,492,310,310,40,0.801,1
80,0,307,324,310,400,40,0.716,1
81,0,307,413,490,400,40,0.784,1
82,0,476,408,310,220,40,0.700,1
83,0,303,226,220,400,40,0.934,1
84,0,220,393,400,310,40,0.700,1
85,0,415,315,490,490,40,0.867,1
86,0,482,484,310,310,40,0.699,1
87,0,303,311,220,490,40,0.884,1
88,0,212,492,490,490,40,0.733,0
89,0,518,494,400,220,40,0.867,1
90,0,405,207,400,310,40,0.567,1
91,0,393,311,310,310,40,0.633,1
92,0,299,303,400,220,40,0.684,1
93,0,410,214,220,310,40,0.650,1
94,0,218,310,400,400,40,0.650,1
95,0,393,403,400,310,40,0.850,1
96,0,405,319,490,400,40,0.633,0
97,0,471,380,310,220,40,0.766,1
98,0,308,203,400,490,40,0.734,1
99,0,385,486,220,490,40,0.816,1
100,0,221,485,310,400,40,0.700,1
101,0,307,398,310,220,40,0.834,1
102,0,306,226,490,400,40,0.750,1
103,0,500,396,400,400,40,0.734,1
104,0,402,399,490,400,40,0.666,1
105,0,494,398,400,220,40,0.884,1
106,0,397,227,400,310,40,0.666,1
107,0,397,312,310,490,40,0.800,1
108,0,296,486,400,400,40,0.717,1
109,0,410,395,220,400,40,0.650,1
110,0,225,389,310,400,40,0.600,1
111,0,310,397,220,400,40,0.650,1
112,0,230,410,400,490,40,0.651,1
113,0,402,484,220,310,40,0.800,1
114,0,206,300,310,310,40,0.700,1
115,0,307,303,310,220,40,0.666,1
116,0,302,215,220,220,40,0.701,1
117,0,223,216,310,490,40,0.833,1
118,0,292,490,490,310,40,0.983,1
119,0,492,329,490,490,40,0.784,1
120,0,472,497,220,220,40,0.783,1
121,0,211,224,400,490,40,0.867,1
122,0,401,473,490,310,40,0.716,1
123,0,504,310,310,220,40,0.650,1
124,0,308,226,490,310,40,0.817,1
125,0,485,324,490,220,40,0.850,1
126,0,490,234,220,490,40,1.067,1
127,0,206,489,490,310,40,0.768,1
128,0,498,316,310,310,40,0.765,1
129,0,310,320,400,400,40,0.634,1
130,0,394,407,310,310,40,0.701,1
131,0,309,313,400,220,40,0.715,1
132,0,410,213,310,490,40,0.751,1
133,0,311,506,400,490,40,0.766,1
134,0,399,486,220,310,40,0.734,1
135,0,220,318,310,490,40,0.683,1
136,0,299,471,400,400,40,0.716,1
137,0,405,391,400,400,40,0.735,1
138,0,383,398,400,310,40,0.800,1
139,0,400,310,400,220,40,0.700,0
140,0,402,245,490,490,40,1.433,1
141,0,488,482,400,310,40,0.683,1
142,0,388,304,400,220,40,0.717,1
143,0,394,231,220,220,40,0.883,1
144,0,205,222,220,220,40,1.000,1
145,0,220,212,400,400,40,0.834,1
146,0,400,410,400,220,40,0.700,1
147,0,396,227,400,400,40,1.017,1
148,0,388,407,490,310,40,0.833,1
149,0,491,317,400,400,40,0.900,1
150,0,394,403,400,310,40,0.701,1
151,0,405,310,400,400,40,0.783,1
152,0,401,391,400,220,40,0.717,1
153,0,397,217,310,400,40,0.733,1
154,0,312,395,310,220,40,0.800,1
155,0,322,217,310,400,40,1.033,1
156,0,303,409,310,490,40,0.901,1
157,0,314,498,490,310,40,1.100,1
158,0,504,309,310,400,40,0.849,1
159,0,318,397,490,220,40,0.834,1
160,0,480,217,310,310,40,0.617,1
161,0,297,312,400,220,40,0.616,1
162,0,388,209,400,220,40,0.917,1
163,0,390,221,490,490,40,1.134,1
164,0,487,505,220,220,40,0.966,1
165,0,220,223,310,490,40,0.867,1
166,0,300,501,310,490,40,0.700,1
167,0,302,496,490,310,40,1.016,1
168,0,501,308,220,220,40,0.885,1
169,0,232,223,220,490,40,0.916,1
170,0,221,486,490,490,40,0.950,1
171,0,480,486,490,310,40,0.967,1
172,0,477,323,220,400,40,0.800,1
173,0,208,397,400,310,40,0.917,1
174,0,397,315,400,490,40,0.816,1
175,0,391,497,490,310,40,0.833,1
176,0,483,317,490,400,40,0.684,1
177,0,490,394,220,400,40,1.100,1
178,0,217,399,220,400,40,0.800,1
179,0,224,398,400,490,40,1.033,1
180,0,399,498,220,490,40,1.001,1
181,0,218,489,490,220,40,1.016,1
182,0,489,223,400,220,40,0.700,1
183,0,406,223,490,400,40,0.834,1
184,0,479,415,400,490,40,0.883,1
185,0,393,497,310,220,40,1.383,1
186,0,315,225,490,490,40,0.801,1
187,0,496,490,220,400,40,0.849,0
188,0,248,388,310,220,40,0.801,1
189,0,307,207,490,310,40,0.767,1
190,0,498,314,400,400,40,0.883,1
191,0,400,394,220,310,40,0.917,1
192,0,211,315,490,220,40,1.017,1
193,0,496,217,490,400,40,0.983,1
194,0,483,402,490,400,40,0.800,1
195,0,482,392,220,310,40,0.866,1
196,0,215,310,310,310,40,0.651,1
197,0,317,301,220,220,40,0.784,1
198,0,218,221,490,400,40,0.951,1
199,0,483,410,220,310,40,1.116,1
200,0,222,312,490,310,40,0.850,1
201,0,489,303,400,490,40,1.183,1
202,0,388,489,220,310,40,1.283,1
203,0,206,307,220,220,40,0.633,1
204,0,222,222,490,490,40,1.017,1
205,0,496,497,490,400,40,1.051,1
206,0,492,403,490,310,40,0.666,1
207,0,479,316,400,220,40,0.684,1
208,0,393,214,490,400,40,0.699,1
209,0,483,390,400,400,40,0.684,1
210,0,395,391,220,220,40,0.933,1
211,0,205,210,310,220,40,0.850,1
212,0,317,224,490,310,40,0.801,1
213,0,488,325,400,400,40,0.899,1
214,0,393,403,220,400,40,0.801,1
215,0,230,399,490,220,40,1.000,1
216,0,492,229,400,310,40,0.649,1
217,0,390,325,400,220,40,0.817,1
218,0,401,225,400,400,40,0.734,1
219,0,414,391,220,400,40,0.633,1
220,0,211,397,220,400,40,1.050,1
221,0,213,395,490,220,40,0.817,1
222,0,495,229,490,400,40,0.734,1
223,0,486,392,220,220,40,0.916,1
224,0,235,230,310,400,40,0.768,0
225,0,309,424,310,310,40,0.899,1
226,0,311,308,400,310,40,0.750,1
227,0,409,309,490,220,40,0.634,1
228,0,481,220,490,220,40,0.766,0
229,0,470,227,400,490,40,0.934,1
230,0,391,499,310,220,40,0.850,1
231,0,320,215,220,490,40,0.716,1
232,0,216,481,400,220,40,0.783,1
233,0,393,215,220,310,40,0.751,1
234,0,214,314,490,310,40,0.783,1
235,0,473,316,220,490,40,0.850,0
236,0,194,493,310,310,40,0.834,1
237,0,328,312,310,490,40,0.733,1
238,0,315,479,220,310,40,0.800,1
239,0,218,312,490,220,40,0.933,1
240,0,496,215,490,220,40,0.734,1
241,0,476,227,310,490,40,0.966,1
242,0,304,494,490,220,40,0.951,1
243,0,489,227,310,400,40,0.983,1
244,0,312,408,400,490,40,0.800,1
245,0,387,483,310,490,40,0.684,1
246,0,317,483,310,220,40,0.816,1
247,0,305,223,490,490,40,0.817,1
248,0,492,483,310,400,40,0.716,1
249,0,317,394,220,310,40,0.917,1
250,0,212,313,490,490,40,1.250,1
251,0,499,489,310,310,40,0.834,1
252,0,292,301,220,490,40,0.749,1
253,0,213,482,490,310,40,0.951,1
254,0,497,312,400,490,40,0.899,1
255,0,398,484,220,310,40,0.734,1
256,0,230,318,490,220,40,0.733,1
257,0,491,228,220,310,40,0.850,1
258,0,215,311,490,400,40,0.967,1
259,0,492,403,400,400,40,0.618,1
260,0,395,398,220,400,40,0.683,1
261,0,211,398,220,310,40,0.650,1
262,0,223,304,310,490,40,0.733,1
263,0,322,490,220,490,40,0.667,1
264,0,211,491,490,310,40,0.699,1
265,0,498,320,220,220,40,0.684,1
266,0,228,224,220,400,40,0.734,1
267,0,217,395,310,310,40,0.732,1
268,0,300,305,310,490,40,0.784,1
269,0,301,476,220,220,40,0.716,1
270,0,219,225,310,220,40,0.801,1
271,0,299,213,490,490,40,0.850,1
272,0,486,499,310,400,40,0.650,1
273,0,292,391,220,400,40,0.684,1
274,0,209,410,310,220,40,0.833,1
275,0,303,232,310,220,40,0.667,1
276,0,301,221,400,490,40,0.699,1
277,0,408,509,400,490,40,0.601,1
278,0,389,481,400,490,40,0.516,1
279,0,389,481,220,310,40,0.833,1
280,0,231,302,400,400,40,0.818,1
281,0,402,397,310,490,40,0.750,1
282,0,297,480,400,310,40,0.933,1
283,0,398,320,400,310,40,0.650,1
284,0,395,310,310,400,40,0.800,1
285,0,307,406,220,220,40,0.800,1
286,0,219,224,310,490,40,0.851,1
287,0,311,496,490,490,40,0.733,1
288,0,502,483,310,220,40,0.833,1
289,0,309,222,220,400,40,1.084,1
290,0,223,395,310,490,40,0.599,1
291,0,301,492,490,490,40,0.850,1
292,0,503,488,400,490,40,0.651,1
293,0,398,500,310,400,40,0.617,1
294,0,313,390,490,490,40,0.733,1
295,0,482,483,310,400,40,0.734,1
296,0,310,403,490,400,40,0.683,0
297,0,470,408,490,220,40,0.866,1
298,0,474,219,400,220,40,0.651,1
299,0,389,212,310,220,40,0.833,1
300,0,299,204,400,220,40,0.849,1
301,0,397,221,310,400,40,0.668,1
302,0,305,406,310,490,40,0.900,1
303,0,293,497,490,220,40,0.766,1
304,0,492,208,310,490,40,0.734,1
305,0,318,476,490,310,40,0.800,1
306,0,485,295,490,490,40,0.683,1
307,0,476,497,220,400,40,0.767,1
308,0,214,410,220,490,40,0.834,1
309,0,221,476,490,310,40,0.733,1
310,0,487,305,490,400,40,0.716,1
311,0,485,386,310,400,40,0.751,1
312,0,315,405,220,490,40,1.067,1
313,0,226,487,400,220,40,0.966,1
314,0,387,222,490,220,40,0.850,1
315,0,483,212,310,310,40,0.784,1
316,0,312,318,490,220,40,0.700,1
317,0,498,214,310,310,40,0.766,1
318,0,322,307,220,490,40,0.750,1
319,0,222,503,400,310,40,0.651,1

